,class,cap-shapenum,cap-surfacenum,cap-colornum,bruisesnum,odornum,gill-attachmentnum,gill-spacingnum,gill-sizenum,gill-colornum,stalk-shapenum,stalk-rootnum,stalk-surface-above-ringnum,stalk-surface-below-ringnum,stalk-color-above-ringnum,stalk-color-below-ringnum,veil-typenum,veil-colornum,ring-numbernum,ring-typenum,spore-print-colornum,populationnum,habitatnum,poison,edible
261,p,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
262,e,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
263,e,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
264,e,2,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
265,e,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,4,5,0,1
266,e,2,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
267,e,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
268,e,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
269,p,2,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
270,e,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
271,p,2,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
272,e,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
273,e,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
274,e,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
275,e,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
276,e,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1,0,1
277,e,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
278,e,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
279,e,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
280,p,5,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
281,e,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
282,e,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
283,e,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
284,e,0,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
285,e,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
286,e,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
287,e,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
288,e,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
289,e,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
290,e,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
291,e,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
292,e,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
293,e,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
294,e,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
295,e,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
296,e,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
297,e,5,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
298,e,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
299,p,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
300,e,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
301,e,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
302,e,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
303,e,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
304,e,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
305,e,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0,0,1
306,e,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
307,e,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
308,e,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
309,e,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
310,e,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
311,p,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
312,e,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
313,e,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
314,e,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
315,p,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
316,e,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
317,e,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
318,e,5,0,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
319,e,2,2,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
320,e,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
321,e,2,0,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
322,e,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
323,e,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
324,e,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
325,e,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
326,e,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
327,p,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
328,e,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
329,e,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
330,p,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
331,e,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
332,e,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
333,e,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
334,e,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
335,e,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0,0,1
336,e,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
337,e,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
338,e,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
339,e,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
340,e,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
341,e,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
342,e,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
343,e,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
344,e,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
345,e,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
346,e,5,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
347,e,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
348,e,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
349,e,5,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
350,e,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
351,e,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
352,e,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
353,e,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
354,e,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4,0,1
355,e,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
356,e,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
357,p,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
358,e,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
359,e,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
360,e,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
361,e,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
362,e,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0,1
363,e,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
364,e,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
365,e,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5,0,1
366,e,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
367,e,5,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
368,e,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
369,e,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
370,e,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1,0,1
371,e,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
372,e,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
373,e,4,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
374,e,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
375,e,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
376,e,4,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
377,e,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
378,e,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
379,e,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
380,p,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
381,e,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
382,e,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
383,e,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
384,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
385,p,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
386,e,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4,0,1
387,e,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0,1
388,e,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
389,e,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
390,e,0,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
391,e,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
392,e,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
393,e,5,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
394,e,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
395,e,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
396,e,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
397,e,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
398,e,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5,0,1
399,p,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
400,e,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
401,e,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
402,p,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
403,e,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
404,e,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
405,e,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
406,e,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
407,e,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
408,e,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
409,e,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
410,e,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
411,e,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
412,e,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
413,e,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
414,p,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1,0
415,e,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
416,e,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
417,p,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
418,e,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
419,e,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
420,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
421,e,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
422,p,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
423,e,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
424,e,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
425,e,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
426,e,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
427,e,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
428,e,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
429,e,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
430,e,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
431,e,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1,0,1
432,e,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
433,e,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
434,e,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
435,e,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
436,e,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
437,e,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
438,e,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
439,e,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
440,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
441,e,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
442,e,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4,0,1
443,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
444,e,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
445,e,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
446,e,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
447,e,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
448,e,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
449,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0,0,1
450,e,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
451,e,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
452,e,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
453,e,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
454,e,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
455,e,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1,0,1
456,e,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
457,e,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
458,e,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4,0,1
459,e,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
460,e,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
461,e,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,1,0,1
462,e,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
463,e,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
464,e,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,0,1
465,e,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1,0,1
466,e,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
467,e,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
468,e,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
469,e,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
470,e,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
471,e,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
472,e,2,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
473,e,4,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
474,e,2,2,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
475,e,2,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
476,e,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
477,e,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
478,e,5,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
479,e,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
480,e,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
481,e,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
482,e,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
483,e,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
484,e,2,2,8,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
485,e,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1,0,1
486,e,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
487,e,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
488,e,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4,0,1
489,e,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4,0,1
490,e,2,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
491,p,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
492,p,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
493,e,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
494,e,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0,1
495,e,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
496,e,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
497,e,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,1,0,1
498,e,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
499,e,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
500,e,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
501,e,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
502,e,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
503,e,0,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0,1
504,e,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
505,p,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
506,e,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
507,e,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
508,e,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
509,e,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
510,e,2,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
511,e,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
512,e,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
513,e,4,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
514,e,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,0,1
515,e,5,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
516,e,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4,0,1
517,e,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
518,e,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
519,e,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
520,e,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
521,e,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
522,e,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0,1
523,p,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
524,e,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,5,5,0,1
525,e,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
